pl_name,hostname,disc_year,discoverymethod,pl_orbper,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_radj,pl_bmassj,st_mass,st_teff
Kepler-106 e,Kepler-106,2014,Transit,43.8445,0.0,,,0.228,0.035,1.0,5858.0
Kepler-430 c,Kepler-430,2015,Transit,110.979,0.0,,,0.16,0.0117,1.166,5884.0
Ross 508 b,Ross 508,2022,Radial Velocity,10.77,0.33,0.13,-0.15,0.163,0.01258541,0.1774,3071.0
Kepler-869 b,Kepler-869,2016,Transit,40.4287755,0.0,,,0.32206263,0.0399,0.97,5664.0
GJ 2126 b,GJ 2126,2025,Radial Velocity,272.7,0.85,0.01,-0.01,1.22,1.3,0.65,4159.0
HATS-72 b,HATS-72,2020,Transit,7.3279474,0.013,,,0.7224,0.1254,0.7311,4656.1
WASP-46 b,WASP-46,2011,Transit,1.43036763,0.0,,,1.174,1.91,0.828,5600.0
Kepler-932 b,Kepler-932,2016,Transit,1.921437396,0.0,,,0.12222321,0.00771,0.87,5331.0
HD 1605 b,HD 1605,2015,Radial Velocity,577.2,0.095,0.057,-0.057,1.23,0.934,1.33,4915.0
Kepler-1206 b,Kepler-1206,2016,Transit,1.216997663,0.0,,,0.146311,0.0105,0.8,4877.0
Kepler-520 b,Kepler-520,2016,Transit,19.67416124,0.0,,,0.14809528,0.0107,1.1,6112.0
Kepler-27 c,Kepler-27,2011,Transit,31.3309,0.0,,,0.437,13.8,0.65,5400.0
Kepler-1250 b,Kepler-1250,2016,Transit,2.607543834,0.0,,,0.17129093,0.0137,0.99,5717.0
TOI-2141 b,TOI-2141,2023,Transit,18.261608,0.21,,,0.28075702,0.06324167,0.896,5635.0
GJ 317 b,GJ 317,2007,Radial Velocity,695.69,0.0826,0.007,-0.0071,1.18,2.5,0.402,3496.0
Kepler-1851 b,Kepler-1851,2021,Transit,12.02289963,0.0,,,0.34794603,0.0455,0.967,5982.0
Kepler-350 b,Kepler-350,2014,Transit,11.189562,0.0,,,0.165,0.05317335,1.19,6186.0
Kepler-633 b,Kepler-633,2016,Transit,8.50340718,0.0,,,0.14541886,0.0104,1.02,5899.0
Kepler-61 b,Kepler-61,2013,Transit,59.87756,0.25,,,0.192,0.0166,0.635,4017.0
TOI-4562 b,TOI-4562,2023,Transit,225.1064,0.76,0.02,-0.02,1.118,2.3,1.192,6096.0
Kepler-1154 c,Kepler-1154,2016,Transit,8.45808312,0.0,,,0.2105451,0.0194,1.26,6327.0
Kepler-241 c,Kepler-241,2014,Transit,36.065978,0.0,,,0.229,0.0224,0.671,4699.0
Kepler-863 b,Kepler-863,2016,Transit,15.59461874,0.0,,,0.25872067,0.0275,0.96,5678.0
CoRoT-35 b,CoRoT-35,2022,Transit,3.22748,0.0,,,1.68,1.1,1.01,6390.0
Kepler-1127 b,Kepler-1127,2016,Transit,5.12330347,0.0,,,0.17485949,0.0142,0.97,5664.0
Kepler-51 d,Kepler-51,2014,Transit,130.194,0.008,0.011,-0.008,0.865,0.024,1.04,6018.0
Kepler-1234 b,Kepler-1234,2016,Transit,11.94014029,0.0,,,0.25069141,0.0261,0.8,4967.0
HAT-P-27 b,HAT-P-27,2011,Transit,3.039577,0.0,,,1.02,0.62,0.916,5316.0
Kepler-1934 b,Kepler-1934,2021,Transit,1.419759989,0.0,,,0.08145944,0.00221,0.968,5925.0
GJ 3090 b,GJ 3090,2022,Transit,2.85310198,0.25,,,0.19448691,0.01422151,0.519,3707.0
Kepler-1344 b,Kepler-1344,2016,Transit,4.7683049,0.0,,,0.1641538,0.0127,1.09,5981.0
Kepler-1124 b,Kepler-1124,2016,Transit,2.852348975,0.0,,,0.11419395,0.00687,0.35,3658.0
Kepler-117 c,Kepler-117,2014,Transit,50.790391,0.0323,0.0033,-0.0033,1.101,1.84,1.129,6150.0
K2-97 b,K2-97,2016,Transit,8.407115,0.207,0.039,-0.038,1.2,0.549,1.17,4673.0
TOI-199 c,TOI-199,2023,Transit Timing Variations,273.69,0.096,0.008,-0.009,1.01,0.28,0.936,5255.0
Kepler-1581 b,Kepler-1581,2016,Transit,6.28385491,0.0,,,0.07137122,0.00137,1.12,6022.0
BD+48 740 b,BD+48 740,2018,Radial Velocity,733.0,0.76,0.05,-0.09,1.2,1.7,1.09,4534.0
HD 4308 b,HD 4308,2005,Radial Velocity,15.56,0.0,,,0.368,0.05,0.93,5686.0
Kepler-1403 b,Kepler-1403,2016,Transit,5.19492202,0.0,,,0.19091801,0.0164,1.11,6060.0
Kepler-546 b,Kepler-546,2016,Transit,4.147020258,0.0,,,0.62449817,0.123,1.11,5967.0
Kepler-299 d,Kepler-299,2014,Transit,15.054786,0.0,,,0.166,0.013,1.004,5617.0
GJ 3929 b,GJ 3929,2022,Transit,2.616235,0.0,,,0.09724345,0.00550612,0.313,3384.0
TOI-283 b,TOI-283,2025,Transit,17.61745,0.0,,,0.20876118,0.02057714,0.8,5213.0
Kepler-236 b,Kepler-236,2014,Transit,8.295611,0.0,,,0.14,0.00972,0.596005,3750.0
HIP 8541 b,HIP 8541,2016,Radial Velocity,1852.14387,0.36,0.06,-0.047,1.13,7.714,2.009,4672.0
HD 92788 c,HD 92788,2019,Radial Velocity,11611.2975,0.46,0.12,-0.03,1.16,3.67,1.15,5744.0
HIP 41378 g,HIP 41378,2025,Radial Velocity,63.19,0.055,0.024,-0.054,0.223,0.02142666,1.22,6290.0
Kepler-310 b,Kepler-310,2014,Transit,13.930698,0.0,,,0.106,0.0057,0.854,5797.0
Kepler-1886 b,Kepler-1886,2021,Transit,24.2758007,0.0,,,0.23031392,0.0226,0.928,5745.0
HD 207832 c,HD 207832,2012,Radial Velocity,1155.7,0.27,0.22,-0.1,1.25,0.73,0.94,5710.0
HD 3167 c,HD 3167,2016,Transit,29.846511,0.04,0.044,-0.028,0.26612589,0.03589987,0.864,5338.0
HAT-P-49 b,HAT-P-49,2014,Transit,2.69155,0.0,,,1.59,2.2,2.22,6820.0
TOI-6019 b,TOI-6019,2026,Transit,14.547952,0.48,0.04,-0.04,1.09733439,0.46880643,1.13,5561.0
16 Cyg B b,16 Cyg B,1996,Radial Velocity,798.5,0.68,0.02,-0.02,1.2,1.78,1.08,5750.0
Kepler-522 b,Kepler-522,2016,Transit,38.58422849,0.0,,,0.61646891,0.12,1.54,6392.0
Kepler-1467 b,Kepler-1467,2016,Transit,47.0569043,0.0,,,0.29440628,0.0343,0.86,5332.0
Kepler-758 c,Kepler-758,2016,Transit,4.75793986,0.0,,,0.1507717,0.011,1.16,6228.0
Kepler-19 b,Kepler-19,2011,Transit,9.28699,0.41,,,0.19707412,0.01919275,0.936,5541.0
Kepler-1102 b,Kepler-1102,2016,Transit,51.3285623,0.0,,,0.23730931,0.0238,0.96,5724.0
HD 72659 c,HD 72659,2022,Radial Velocity,35500.0,0.114,0.002,-0.003,1.08,19.4,1.033,5929.0
HD 174205 b,HD 174205,2022,Radial Velocity,582.0,0.4,0.2,-0.2,1.16,4.2,1.8,4308.0
Kepler-617 b,Kepler-617,2016,Transit,1.682696148,0.0,,,0.11776251,0.00724,0.51,3712.0
Kepler-371 c,Kepler-371,2014,Transit,67.968015,0.0,,,0.159,0.012,0.876,5666.0
Kepler-265 e,Kepler-265,2014,Transit,67.831024,0.0,,,0.231,0.0227,0.97,5835.0
Kepler-1610 c,Kepler-1610,2023,Transit,44.9851885,0.0,,,0.18645763,0.0158,0.825,5295.0
Qatar-2 b,Qatar-2,2011,Transit,1.33711647,0.0,,,1.254,2.494,0.743,4645.0
HD 222076 b,HD 222076,2016,Radial Velocity,871.0,0.08,0.05,-0.05,1.21,1.56,1.07,4806.0
HD 98736 b,HD 98736,2018,Radial Velocity,968.8,0.226,0.064,-0.064,1.19,2.33,0.92,5271.0
HD 40979 b,HD 40979,2002,Radial Velocity,264.14999,0.25,0.01,-0.01,1.15,4.67,1.45,6165.0
TOI-286 b,TOI-286,2024,Transit,4.5117244,0.0,,,0.12668413,0.01425297,0.832,5152.0
Kepler-750 c,Kepler-750,2016,Transit,4.08899022,0.0,,,0.14452672,0.0102,1.15,6160.0
Kepler-282 b,Kepler-282,2014,Transit,9.220524,0.0,,,0.09,0.00317,0.86,5602.0
Kepler-278 c,Kepler-278,2014,Transit,51.111,0.616,0.015,-0.023,0.29155193,0.10980768,1.227,4965.0
GJ 180 d,GJ 180,2020,Radial Velocity,106.3,0.14,0.04,-0.04,0.237,0.0237863,0.43,3371.0
HD 1461 c,HD 1461,2015,Radial Velocity,13.5052,0.305,,,0.199,0.01758802,1.02,5765.0
Kepler-1248 b,Kepler-1248,2016,Transit,7.46725407,0.0,,,0.10527255,0.00553,1.21,6149.0
HD 74156 b,HD 74156,2003,Radial Velocity,51.63564,0.636,0.008,-0.005,1.2,1.675,1.1,6068.0
Kepler-267 c,Kepler-267,2014,Transit,6.87745,0.0,,,0.19,0.0163,0.541571,4258.0
V830 Tau b,V830 Tau,2016,Radial Velocity,4.927,0.0,,,1.25,0.7,1.0,4250.0
Kepler-377 c,Kepler-377,2014,Transit,27.014976,0.0,,,0.184,0.0154,1.043,5949.0
Proxima Cen d,Proxima Cen,2025,Radial Velocity,5.12338,0.0,,,0.0618,0.00081805,0.1221,2900.0
HD 15906 b,HD 15906,2023,Transit,10.924709,0.11,0.04,-0.03,0.19983976,0.0178,0.79,4757.0
HD 196050 b,HD 196050,2002,Radial Velocity,1392.0,0.2,0.01,-0.01,1.15,4.7,1.27,5879.0
TOI-1279 b,TOI-1279,2024,Transit,9.61419,0.0,,,0.23744044,0.03335133,0.8784,5457.0
Kepler-606 b,Kepler-606,2016,Transit,24.31575992,0.0,,,0.29529842,0.0345,1.13,6161.0
Kepler-1575 b,Kepler-1575,2016,Transit,2.55314213,0.0,,,0.11687037,0.00714,0.95,5667.0
Kepler-729 b,Kepler-729,2016,Transit,3.166353714,0.0,,,0.31938621,0.0394,0.94,5633.0
Kepler-1995 b,Kepler-1995,2023,Transit,73.7578875,0.0,,,0.38183668,0.0533,0.847,5029.0
Kepler-1434 b,Kepler-1434,2016,Transit,8.05333618,0.0,,,0.09902757,0.00444,1.47,6291.0
Kepler-82 c,Kepler-82,2012,Transit,51.54,0.007,0.0016,-0.0018,0.47640289,0.04373407,0.91,5401.0
Kepler-1538 b,Kepler-1538,2016,Transit,175.138819,0.0,,,0.25158355,0.0263,1.03,5837.0
Kepler-464 b,Kepler-464,2016,Transit,7.256965224,0.0,,,0.29440628,0.0343,1.21,5933.0
61 Vir b,61 Vir,2009,Radial Velocity,4.215,0.12,0.11,-0.11,0.188,0.016,0.942,5577.0
Kepler-1782 b,Kepler-1782,2021,Transit,5.756229877,0.0,,,0.19888288,0.0176,0.794,4931.0
Kepler-1580 b,Kepler-1580,2016,Transit,56.6449279,0.0,,,0.18824159,0.016,1.47,6228.0
Kepler-198 d,Kepler-198,2016,Transit,1.31184443,0.0,,,0.13649746,0.0093,0.97,5636.0
Kepler-1737 b,Kepler-1737,2021,Transit,64.61750031,0.0,,,0.48131049,0.079,0.834,5043.0
TOI-1807 b,TOI-1807,2021,Transit,0.54937097,0.0,,,0.13353719,0.0076771,0.8048,4914.0
Kepler-134 c,Kepler-134,2014,Transit,10.105785,0.0,,,0.112,0.00669,0.956,5983.0
Kepler-132 c,Kepler-132,2014,Transit,6.414914,0.0,,,0.114,0.00687,0.929,6003.0
GJ 3942 b,GJ 3942,2017,Radial Velocity,6.905,0.121,0.118,-0.118,0.229,0.02246484,0.63,3867.0
Kepler-26 b,Kepler-26,2011,Transit,12.28,0.021,0.021,-0.013,0.24801499,0.01610924,0.544,3914.0
Kepler-1589 b,Kepler-1589,2016,Transit,0.991665274,0.0,,,0.09724329,0.00416,1.18,6166.0
GJ 581 c,GJ 581,2007,Radial Velocity,12.9211,0.032,0.027,-0.021,0.223,0.02142666,0.295,3500.0
HD 196885 A b,HD 196885 A,2007,Radial Velocity,1333.0,0.48,0.06,-0.06,1.18,2.58,1.28,6254.0
Kepler-51 e,Kepler-51,2024,Transit Timing Variations,264.284,0.02,0.015,-0.015,0.195,0.0169903,0.96,5674.0
TOI-5592 b,TOI-5592,2025,Transit,2.6085846,0.062,,,1.53,0.899,1.194,6237.0
Kepler-188 c,Kepler-188,2014,Transit,5.996553,0.0,,,0.285,0.0324,1.021,6021.0
HIP 65407 c,HIP 65407,2016,Radial Velocity,67.3,0.12,0.04,-0.04,1.24,0.784,0.93,5460.0
KOI-1831 d,Kepler-324,2018,Transit,34.169,0.0,,,0.10081202,0.00701636,0.901,5233.0
Kepler-279 c,Kepler-279,2013,Transit,35.736,0.0,,,0.384,0.155,1.1,6689.45
TOI-1444 b,TOI-1444,2021,Transit,0.4702743,0.0,,,0.12649879,0.01126394,0.9513,5460.0
Kepler-329 c,Kepler-329,2014,Transit,18.684737,0.0,,,0.172,0.0138,0.602,4257.0
Kepler-487 d,Kepler-487,2021,Transit,2.418390036,0.0,,,0.24758145,0.0256,0.874,5422.0
HD 43691 b,HD 43691,2007,Radial Velocity,36.9987,0.0796,0.0067,-0.0067,1.18,2.55,1.32,6093.0
Kepler-797 b,Kepler-797,2016,Transit,27.07237711,0.0,,,0.19359443,0.0168,0.96,5680.0
Kepler-199 c,Kepler-199,2014,Transit,67.093408,0.0,,,0.29,0.0334,0.96,5644.0
HATS-8 b,HATS-8,2015,Transit,3.583893,0.376,,,0.873,0.138,1.056,5679.0
KOI-1783.01,KOI-1783,2020,Transit,134.4628,0.0,,,0.79043626,0.22338986,1.076,5922.0
KELT-16 b,KELT-16,2017,Transit,0.9689951,0.0,,,1.415,2.75,1.211,6236.0
Kepler-1681 b,Kepler-1681,2020,Transit,69.8956,0.0,,,0.22778283,0.0222,0.893,5756.4
Kepler-780 b,Kepler-780,2016,Transit,0.677375164,0.0,,,0.07940048,0.00201,1.01,5769.0
Kepler-1572 b,Kepler-1572,2016,Transit,5.49548621,0.0,,,0.08386118,0.00245,0.97,5618.0
Kepler-1389 b,Kepler-1389,2016,Transit,99.2530951,0.0,,,0.15790882,0.0119,0.81,5078.0
TOI-544 c,TOI-544,2023,Radial Velocity,50.089,0.32,0.08,-0.09,0.439,0.06764657,0.631,4169.0
Kepler-251 d,Kepler-251,2014,Transit,30.133001,0.0,,,0.247,0.0255,0.891,5526.0
Kepler-127 d,Kepler-127,2014,Transit,48.630408,0.03,0.28,-0.03,0.236,0.0235,1.248,6106.0
CoRoT-12 b,CoRoT-12,2010,Transit,2.828042,0.07,0.063,-0.042,1.44,0.917,1.078,5675.0
Kepler-1256 b,Kepler-1256,2016,Transit,12.4127754,0.0,,,0.1329289,0.00889,1.17,6129.0
GJ 143 b,GJ 143,2019,Transit,35.61253,0.188,0.076,-0.078,0.2328486,0.07142183,0.73,4640.0
K2-10 b,K2-10,2015,Transit,19.30553,0.31,0.16,-0.18,0.33660509,0.07928807,0.88,5533.0
Kepler-182 b,Kepler-182,2014,Transit,9.825792,0.0,,,0.23,0.0226,1.114,6250.0
Kepler-19 d,Kepler-19,2017,Radial Velocity,62.95,0.05,0.16,-0.01,0.451,0.07079256,0.936,5544.0
Kepler-564 b,Kepler-564,2016,Transit,3.750832285,0.0,,,0.41306093,0.0609,0.95,5626.0
Kepler-878 b,Kepler-878,2016,Transit,25.9422033,0.0,,,0.17218307,0.0138,0.81,5044.0
Kepler-228 b,Kepler-228,2014,Transit,2.566546,0.0,,,0.136,0.0093,1.006,6043.0
HD 6434 b,HD 6434,2003,Radial Velocity,21.998,0.17,0.03,-0.03,1.27,0.49,1.1,5769.0
CoRoT-7 b,CoRoT-7,2009,Transit,0.85359163,0.0,,,0.15,0.01282637,0.82,5275.0
TOI-2969 b,TOI-2969,2025,Transit,1.8237146,0.0,,,1.1,1.16,0.71,4738.0
Kepler-610 c,Kepler-610,2016,Transit,151.86392,0.0,,,0.29440628,0.0343,1.1,5943.0
Kepler-1473 b,Kepler-1473,2016,Transit,14.4273551,0.0,,,0.10616469,0.0057,1.09,6046.0
Kepler-447 b,Kepler-447,2015,Transit,7.79430132,0.123,0.037,-0.036,1.65,1.37,1.0,5493.0
Kepler-290 d,Kepler-290,2023,Transit,0.764017553,0.0,,,0.07672419,0.00178,0.84,5142.0
HD 34445 e,HD 34445,2017,Radial Velocity,49.175,0.09,0.062,-0.062,0.38,0.0529,1.07,5836.0
Kepler-384 c,Kepler-384,2014,Transit,45.348269,0.0,,,0.101,0.00474,0.882,5577.0
HD 120084 b,HD 120084,2013,Radial Velocity,2142.0,0.483,0.027,-0.029,1.13,6.4,2.16,4879.0
Kepler-468 b,Kepler-468,2016,Transit,38.478757067,0.0,,,1.19011509,,0.96,5498.0
Kepler-191 b,Kepler-191,2014,Transit,9.939632,0.0,,,0.12,0.00742,0.857,5282.0
GJ 680 b,GJ 680,2022,Radial Velocity,17281.66514,0.381,0.095,-0.145,1.07,25.1,0.456,3563.0
Kepler-917 b,Kepler-917,2016,Transit,2.970414375,0.0,,,0.17039879,0.0136,0.8,5418.0
TOI-1224 c,TOI-1224,2024,Transit,17.945466,0.0,,,0.25729369,0.0273,0.4,3326.0
TOI-1422 b,TOI-1422,2022,Transit,12.99894,0.2,,,0.3416903,0.02989034,0.9903,5840.0
Kepler-980 b,Kepler-980,2016,Transit,11.55102504,0.0,,,0.23820145,0.0239,1.05,5935.0
HATS-59 b,HATS-59,2018,Transit,5.416081,0.129,0.049,-0.049,1.126,0.806,1.038,5670.0
HD 73267 c,HD 73267,2022,Radial Velocity,17071.78045,0.089,0.023,-0.022,1.15,5.131,0.93,5387.0
Kepler-580 b,Kepler-580,2016,Transit,8.222419656,0.0,,,0.22928004,0.0224,0.67,4298.0
HD 152843 c,HD 152843,2021,Transit,19.502104,0.074,0.072,-0.05,0.52993222,0.03042522,1.15,6310.0
HD 217786 c,HD 217786,2022,Radial Velocity,2.52221,0.399,0.169,-0.218,0.233,0.023,1.14,5966.0
HR 8799 c,HR 8799,2008,Imaging,69000.0,0.5,,,1.2,10.0,1.5,7204.58
TOI-4342 b,TOI-4342,2023,Transit,5.5382592,0.0,,,0.20777982,0.02296837,0.587,3866.0
Kepler-193 c,Kepler-193,2014,Transit,50.697494,0.0,,,0.245,0.0252,1.051,6335.0
KOI-12 b,KOI-12,2015,Transit,17.855182,0.34,0.08,-0.07,1.23,1.1,1.5,6635.0
Kepler-1773 b,Kepler-1773,2021,Transit,40.80970001,0.0,,,0.31266848,0.038,1.241,6183.0
NGTS-16 b,NGTS-16,2021,Transit,4.84532,0.0,,,1.3,0.667,1.002,5550.0
Kepler-637 b,Kepler-637,2016,Transit,23.20584623,0.0,,,0.42376662,0.0636,1.64,6096.0
HD 113337 c,HD 113337,2020,Radial Velocity,5429.93477,0.164,0.057,-0.056,1.08,19.821,1.41,6774.0
K2-30 b,K2-30,2016,Transit,4.098503,0.0,,,1.039,0.579,0.9,5425.0
Kepler-1675 b,Kepler-1675,2020,Transit,63.0382,0.0,,,0.27877897,0.0313,1.06,5853.19
Kepler-1788 b,Kepler-1788,2021,Transit,2.800120115,0.0,,,0.21219633,0.0197,0.686,4786.0
Kepler-497 b,Kepler-497,2016,Transit,3.573203671,0.0,,,0.53885271,0.0957,1.09,5834.0
Kepler-179 c,Kepler-179,2014,Transit,6.40013,0.0,,,0.178,0.0147,0.893,5302.0
HD 87646 b,HD 87646,2016,Radial Velocity,13.481,0.05,0.02,-0.02,1.1,12.4,1.12,5770.0
Kepler-139 e,Kepler-139,2023,Radial Velocity,2047.635373,0.013121,0.046302,-0.046302,1.22,1.189321,1.078,5622.0
HD 29985 b,HD 29985,2022,Radial Velocity,20608.14049,0.261,0.144,-0.169,1.14,5.473,0.75,4678.0
Kepler-668 b,Kepler-668,2016,Transit,8.35390639,0.0,,,0.24087787,0.0244,0.87,5352.0
Kepler-56 d,Kepler-56,2016,Radial Velocity,1002.0,0.2,0.01,-0.01,1.14,5.61,1.29,4819.44
Kepler-205 b,Kepler-205,2014,Transit,2.75564,0.0,,,0.135,0.00909,0.592,4321.0
Kepler-1156 b,Kepler-1156,2016,Transit,11.89520511,0.0,,,0.11776251,0.00724,1.0,5778.0
HR 858 c,HR 858,2019,Transit,5.973865,0.0,,,0.17655486,0.01195614,1.204,6354.0
Kepler-989 b,Kepler-989,2016,Transit,7.964315352,0.0,,,0.19716299,0.0174,0.82,5074.0
HD 165155 b,HD 165155,2016,Radial Velocity,434.5,0.2,0.03,-0.03,1.18,2.89,1.02,5426.0
HD 13908 b,HD 13908,2013,Radial Velocity,19.382,0.02,0.018,-0.018,1.24,0.865,1.29,6255.0
Kepler-1446 b,Kepler-1446,2016,Transit,0.689967832,0.0,,,0.0731555,0.0015,0.81,4865.0
Kepler-1697 b,Kepler-1697,2020,Transit,33.4969,0.0,,,0.11236931,0.00668,0.747,4681.53
HD 11112 b,HD 11112,2022,Radial Velocity,17244.90764,0.285,0.114,-0.202,1.12,8.176,1.07,5905.64
Kepler-674 b,Kepler-674,2016,Transit,2.243381847,0.0,,,0.1507717,0.011,0.6,4192.0
Kepler-1269 b,Kepler-1269,2016,Transit,37.3331536,0.0,,,0.14541886,0.0104,1.1,5998.0
Kepler-1576 b,Kepler-1576,2016,Transit,6.98471973,0.0,,,0.09278259,0.00352,1.05,5876.0
Kepler-1796 b,Kepler-1796,2021,Transit,29.4557991,0.0,,,0.24538169,0.0252,1.018,6036.0
Kepler-972 b,Kepler-972,2016,Transit,7.03932553,0.0,,,0.41484521,0.0614,1.15,6146.0
Kepler-1508 b,Kepler-1508,2016,Transit,20.7056504,0.0,,,0.11865465,0.00733,1.14,6158.0
Kepler-293 c,Kepler-293,2014,Transit,54.155743,0.0,,,0.342,0.0442,0.934,5804.0
AF Lep b,AF Lep,2023,Imaging,8905.0,0.015,0.029,-0.011,1.16,3.61,1.218,6140.0
Kepler-873 b,Kepler-873,2016,Transit,20.5533844,0.0,,,0.33455259,0.0426,1.18,6163.0
TOI-125 d,TOI-125,2020,Transit,19.98,0.168,0.088,-0.062,0.26139709,0.04279017,0.859,5320.0
Kepler-669 b,Kepler-669,2016,Transit,4.125546869,0.0,,,0.43090374,0.0655,1.15,6038.0
Kepler-783 b,Kepler-783,2016,Transit,4.29264638,0.0,,,0.06958694,0.00126,0.93,5521.0
Kepler-142 d,Kepler-142,2014,Transit,41.809118,0.0,,,0.193,0.0167,0.978,5790.0
Kepler-1297 b,Kepler-1297,2016,Transit,1.68189002,0.0,,,0.0865376,0.00274,0.99,5818.0
HATS-6 b,HATS-6,2015,Transit,3.3252725,0.0,,,0.998,0.319,0.574,3724.0
HD 126525 b,HD 126525,2018,Radial Velocity,960.41,0.035,0.039,-0.024,0.919,0.237,0.897,5638.0
Kepler-319 d,Kepler-319,2014,Transit,31.781925,0.0,,,0.204,0.0184,0.933,5526.0
Kepler-1427 b,Kepler-1427,2016,Transit,0.968972376,0.0,,,0.09813543,0.0043,1.01,5793.0
Kepler-1959 b,Kepler-1959,2021,Transit,6.38669014,0.0,,,0.10198584,0.00494,0.768,5071.0
HD 109271 b,HD 109271,2013,Radial Velocity,7.8543,0.25,0.08,-0.08,0.385,0.054,1.047,5783.0
HD 158996 b,HD 158996,2018,Radial Velocity,820.2,0.13,0.05,-0.05,1.1,14.0,1.8,4069.0
Kepler-1264 b,Kepler-1264,2016,Transit,0.968526023,0.0,,,0.10527255,0.00553,0.99,5791.0
HD 100777 b,HD 100777,2007,Radial Velocity,383.0,0.38,0.02,-0.02,1.22,1.23,1.08,5533.0
Kepler-553 b,Kepler-553,2016,Transit,4.030467,0.0,,,0.423,0.365,0.889,5191.0
HD 31527 c,HD 31527,2019,Radial Velocity,51.2053,0.04,0.05,-0.03,0.343,0.0445,0.96,5898.0
Kepler-1955 b,Kepler-1955,2021,Transit,14.26519966,0.0,,,0.10407269,0.00531,1.049,5825.0
Kepler-537 b,Kepler-537,2016,Transit,3.247555219,0.0,,,0.12579177,0.00809,1.07,5763.0
HD 217786 b,HD 217786,2011,Radial Velocity,1301.36009,0.311,0.002,-0.003,1.1,13.852,1.14,5966.0
Kepler-1968 b,Kepler-1968,2021,Transit,7.281099796,0.0,,,0.13382487,0.00899,0.844,5008.0
Kepler-322 c,Kepler-322,2014,Transit,4.337234,0.0,,,0.149,0.0108,0.908,5388.0
OGLE-TR-132 b,OGLE-TR-132,2004,Transit,1.689868,0.6,,,1.2,1.18,1.305,6210.0
Kepler-1684 b,Kepler-1684,2020,Transit,47.7055,0.0,,,0.2561199,0.0271,0.75,4706.54
HATS-66 b,HATS-66,2018,Transit,3.1414391,0.064,,,1.411,5.33,1.411,6626.0
Kepler-171 b,Kepler-171,2014,Transit,4.166972,0.0,,,0.209,0.0191,0.978,5642.0
Kepler-1021 b,Kepler-1021,2016,Transit,13.47469571,0.0,,,0.20786868,0.019,0.89,5431.0
Kepler-1399 b,Kepler-1399,2016,Transit,1.638653058,0.0,,,0.11151753,0.0066,0.97,5735.0
TOI-7041 b,TOI-7041,2025,Transit,9.691,0.04,0.04,-0.04,1.02,0.36,1.07,4700.0
Kepler-414 c,Kepler-414,2014,Transit Timing Variations,7.171,0.0,,,0.269,0.094,0.89,5536.0
HD 210193 b,HD 210193,2019,Radial Velocity,649.918,0.24,0.09,-0.09,1.27,0.48170406,1.04,5790.0
Kepler-1952 b,Kepler-1952,2021,Transit,27.21080017,0.0,,,0.11055719,0.0065,0.922,5973.0
HD 34445 f,HD 34445,2017,Radial Velocity,676.8,0.031,0.057,-0.031,0.613,0.119,1.07,5836.0
V0391 Peg b,V0391 Peg,2007,Pulsation Timing Variations,1170.0,0.0,,,1.17,3.2,0.5,29300.0
Kepler-1633 b,Kepler-1633,2016,Transit,186.404271,0.0,,,0.14095816,0.00982,1.2,6256.0
HAT-P-13 c,HAT-P-13,2009,Radial Velocity,446.27,0.6616,0.0054,-0.0054,1.1,14.28,1.32,5653.0
Kepler-242 c,Kepler-242,2014,Transit,14.496481,0.0,,,0.178,0.0147,0.748,5020.0
Qatar-5 b,Qatar-5,2017,Transit,2.8792319,0.0,,,1.107,4.32,1.128,5747.0
K2-132 b,K2-132,2017,Transit,9.1751,0.29,0.049,-0.049,1.3,0.49,1.08,4840.0
Kepler-399 c,Kepler-399,2014,Transit,26.67569,0.0,,,0.128,0.00829,0.902,5502.0
WASP-76 b,WASP-76,2016,Transit,1.80988198,0.0,,,1.854,0.894,1.458,6329.0
KELT-15 b,KELT-15,2016,Transit,3.32944,0.0,,,1.74,1.31,2.06,6003.0
Kepler-1130 b,Kepler-1130,2016,Transit,5.45298175,0.0,,,0.07137122,0.00137,0.9,5403.0
K2-290 c,K2-290,2019,Transit,48.36685,0.0,,,1.006,0.774,1.194,6302.0
Kepler-1367 b,Kepler-1367,2016,Transit,1.574090272,0.0,,,0.0820769,0.00227,0.62,4106.0
DMPP-2 c,DMPP-2,2026,Radial Velocity,3.168,0.28,,,0.737,0.16294956,1.41,6500.0
Kepler-1716 b,Kepler-1716,2021,Transit,35.58100128,0.0,,,0.21632373,0.0203,0.753,4894.0
Kepler-1038 c,Kepler-1038,2021,Transit,7.127659798,0.0,,,0.12634813,0.00816,0.868,5159.0
HD 109271 c,HD 109271,2013,Radial Velocity,30.93,0.15,0.09,-0.09,0.47,0.076,1.047,5783.0
HATS-41 b,HATS-41,2018,Transit,4.193649,0.38,0.11,-0.11,1.33,9.7,1.496,6424.0
HD 45350 b,HD 45350,2004,Radial Velocity,963.6,0.778,0.009,-0.009,1.2,1.79,0.98,5566.0
GJ 3323 b,GJ 3323,2017,Radial Velocity,5.3636,0.23,0.11,-0.11,0.109,0.0063556,0.164,3159.0
Kepler-682 b,Kepler-682,2016,Transit,12.611906672,0.0,,,0.65750736,0.134,0.92,5559.0
HATS-77 b,HATS-77,2021,Transit,3.0876262,0.045,,,1.165,1.374,0.655,4071.0
