specObjID,ra,dec,z,h_alpha_flux,h_alpha_flux_err,h_beta_flux,h_beta_flux_err,oiii_5007_flux,oiii_5007_flux_err,nii_6584_flux,nii_6584_flux_err
343450900817274880,216.15839,-1.0964616,0.1381691,155.5344,4.354942,35.82345,3.271743,94.8472,3.91822,110.9728,3.424888
343504776887035904,215.81119,0.97834695,0.04007342,347.1949,3.737936,77.00597,1.985192,17.35088,1.689191,137.713,2.305467
343529790776567808,216.92033,0.77499115,0.08462054,90.89427,1.970828,20.892,1.657443,8.848538,1.576944,28.89035,1.506767
344533645295380480,219.18094,-0.56703519,0.03699495,121.8116,2.072943,31.97887,1.899873,18.44156,1.802861,41.54997,1.670288
344535294562822144,219.20876,-0.34915356,0.1055794,202.4513,3.074584,40.36271,2.442586,31.9561,2.694289,85.49818,3.523702
344603739161651200,216.83979,-0.79503453,0.03012766,223.8063,2.689078,67.49126,2.203168,102.881,2.7176,34.31341,1.295234
344669709859317760,218.11544,1.0154604,0.1209013,273.2899,3.732592,53.60121,2.164679,19.21075,2.06528,124.4138,2.678827
345656521981454336,220.3507,-0.7518549,0.08001003,367.9638,4.174992,91.40299,2.88951,17.65795,2.502131,128.4155,2.605793
345659820516337664,220.78936,-0.66081851,0.1501597,452.5943,4.455518,106.0715,2.762508,64.13302,2.863595,184.3845,3.190494
345688132940752896,219.6606,-0.78616404,0.1940485,237.0681,3.541852,58.47924,2.566347,31.71854,2.010913,76.57286,3.099581
345764823876790272,219.39271,0.91936863,0.07847893,283.7893,4.35563,64.37377,3.226604,49.45589,3.376608,129.9247,3.378149
345809903853529088,220.03722,0.90753997,0.03433127,397.8978,4.733791,112.7731,3.024047,60.95441,2.901437,180.5073,3.32055
346796990400587776,222.86133,-0.46501637,0.1399581,59.3303,3.138972,13.97253,2.470081,16.49493,2.962078,47.50605,2.677604
346879453772670976,221.07589,0.85405856,0.0261647,58.3824,1.572374,18.21198,1.7384,22.29686,1.897045,8.655009,1.037585
346917936679643136,222.17641,0.29035784,0.08610225,457.8617,4.576939,102.929,2.79136,41.54108,2.544874,217.9603,3.100019
346922059848247296,221.86926,1.0258203,0.03575529,41.60749,1.573535,7.863617,1.329528,6.844435,1.342558,19.78729,1.370373
347975122679785472,222.94802,0.027269104,0.06380439,279.6057,3.564013,76.5808,2.484395,20.86371,1.669405,92.76856,1.644525
347982269505366016,222.94575,-0.94549129,0.04319528,2387.05,17.51197,955.2079,7.407873,4372.34,29.06538,77.54747,1.822034
347985842918156288,222.68967,-0.19769537,0.08351402,517.1773,5.09672,127.7601,2.635421,22.89677,2.066362,230.4971,2.611614
349090027403241472,225.71521,-0.30871567,0.1172421,245.8165,4.017558,58.95616,2.327408,19.67154,2.105273,80.17213,2.572152
349115316170680320,224.93825,-0.26364231,0.1165675,100.2472,4.225775,23.27882,3.101014,155.2409,4.434507,72.092,3.267832
349169741996255232,226.30934,0.11037779,0.05326328,217.7161,4.145763,46.29939,3.019784,25.28803,2.871799,74.3479,2.960406
350212073566791680,227.53533,-0.63113136,0.08107182,426.0971,4.881622,81.41755,3.164384,14.04609,2.72132,138.614,3.178404
350216471613302784,227.6115,0.13884437,0.09287232,105.1209,2.569921,27.17108,2.02743,14.22452,2.165457,54.08143,2.324822
350317076927244288,228.53785,0.50639772,0.09957694,77.59827,2.428954,15.10185,2.045497,14.34922,2.254256,49.33854,3.184513
350324773508638720,228.29259,0.77550432,0.1037321,797.6057,8.787145,147.1843,4.102122,65.54474,4.03059,515.0706,5.891886
351292069265827840,229.66546,-1.1115569,0.07631326,285.3419,3.947536,41.2859,2.968227,18.23411,2.888109,170.2853,3.317353
351393499213490176,228.9979,1.1779605,0.09177358,95.96001,2.703044,21.39308,2.471359,18.95068,2.717154,52.44084,2.556027
352483939601901568,230.42229,-0.90262991,0.1203531,372.5737,5.976891,87.5376,3.841525,159.2026,4.724932,261.4105,5.029905
354665645381543936,235.97337,-0.3623484,0.03371388,374.0828,5.568105,133.457,5.001249,364.8176,6.997257,34.6988,2.384596
354667294648985600,235.91452,-0.17673323,0.0952584,444.369,6.83602,109.5969,5.442662,351.7381,7.547643,362.0426,5.965128
354685161712936960,234.8602,-0.7979942,0.1676225,375.6323,5.140745,105.8167,4.028782,130.7273,4.825645,75.77235,3.028537
354807757259433984,235.45439,0.77880407,0.1650983,137.5389,3.997348,32.0468,2.914942,73.2005,4.208742,48.92851,2.802646
367071721901025280,172.22555,-2.8329594,0.09579683,97.1564,3.762702,20.86079,3.162715,55.16572,3.867669,96.75043,3.706422
368203118007052288,173.66747,-3.5712134,0.01995892,575.887,5.657996,120.2834,3.062212,53.95729,2.759094,173.4627,3.120875
368217411658213376,173.86733,-2.6993494,0.1069088,28.80802,2.832271,12.225,2.27501,13.51304,2.455753,25.81139,3.244301
369300980166060032,176.40636,-3.0309373,0.09547887,113.6124,1.836819,36.80539,1.642955,35.62538,1.835306,23.64969,1.159861
369329292590475264,175.14414,-3.6054523,0.06055478,121.001,7.63098,33.09229,4.093029,22.63415,4.190289,77.37643,7.103586
369416703764883456,175.4089,-1.2644253,0.07970911,214.4235,2.312829,43.99189,1.467307,10.09653,1.325001,65.75163,1.484313
370474155281246208,176.86847,-3.1332656,0.1087069,194.8548,6.502162,36.2314,2.424783,12.39137,2.472465,94.2261,3.193292
370547822560307200,176.72896,-2.538134,0.02745808,283.8634,3.977186,87.09714,2.996506,75.6358,3.087413,61.54546,2.083329
371627823124736000,177.47095,-3.3301184,0.02648198,169.0642,2.836412,56.51368,2.882673,59.42833,2.782611,30.20252,1.662421
371666580909615104,177.55828,-2.468767,0.09266647,264.5508,3.759588,72.5975,2.70163,51.78511,2.821995,70.86458,2.196034
372776537864300544,179.69446,-1.6499887,0.1203124,348.269,5.389158,74.98532,3.249191,24.13343,3.077674,172.2556,4.417855
372782035422439424,179.57619,-1.9587936,0.02066419,343.62,6.631451,91.86037,4.210173,40.44645,4.299095,142.8051,5.293876
373836741934606336,182.80863,-3.4915228,0.130446,151.1463,3.242964,27.51474,2.632427,13.44471,2.607398,47.13104,2.553453
374987654825011200,184.14777,-3.1023052,0.1111468,24.41492,3.679786,15.01805,2.998153,18.43405,3.083248,32.1183,4.763825
375058848202909696,184.83214,-1.9946582,0.1316954,283.9954,4.126197,65.73517,2.670285,35.52461,2.700673,176.1261,3.407157
375087985261045760,185.47125,-2.4536695,0.1894455,201.9204,4.594321,34.6816,2.837447,14.66096,2.563419,75.52952,4.593442
376058298903848960,187.98932,-2.8663925,0.02434903,85.14595,2.321245,28.93875,2.550586,12.01501,2.269275,31.46681,1.851723
377186947707201536,190.73371,-2.4758318,0.047898,123.1013,2.655524,30.96352,2.262444,21.05624,2.21835,27.39934,1.773263
378432694364694528,191.16107,-2.1183565,0.1155462,487.4795,5.942456,66.7378,2.863887,30.0246,2.983328,266.7831,4.369751
378445888504227840,191.6853,-1.3390827,0.06717023,462.8378,4.631589,125.5209,2.744484,359.9158,4.679474,43.58569,1.498235
378460731911202816,191.94403,-1.68362,0.08463529,260.449,4.028085,48.00232,2.715281,19.38667,2.698358,123.096,3.129467
379429126743812096,193.80172,-3.5173867,0.02917497,218.3539,3.443907,71.57235,3.150311,124.3482,3.782884,26.72957,1.577916
379454965267064832,193.27487,-3.216373,0.02272306,1352901.0,66007.71,25035.06,168.5914,640257.3,17188.92,4968.048,30.86746
379533855226357760,192.52507,-2.4488416,0.09073684,362.6311,4.617474,80.23794,3.371611,554.4526,7.005993,180.5935,3.330757
379564366674028544,193.00094,-2.4188258,0.095521,265.6405,3.968305,61.22434,2.726143,16.45951,2.461397,89.82655,2.679914
1088810400205531136,174.0546,49.266169,0.05237661,45.36967,4.574112,27.85304,3.683881,31.78593,3.880605,39.21783,4.327119
1088829091903203328,173.34933,49.181706,0.04980283,580.479,6.459702,161.8491,3.093809,269.0538,4.300256,130.7694,2.865345
1088867849688082432,175.55674,50.681519,0.02296429,309.2038,3.509485,109.1313,2.483675,307.4438,4.36432,24.9257,1.239409
1089881870528702464,180.41649,49.532707,0.09838243,132.8327,3.301089,25.86986,3.359409,20.19052,3.185586,66.43881,3.025451
1089923926848464896,178.60551,49.580784,0.05893461,216.8685,3.089818,63.43602,2.659822,18.267,2.447808,69.27853,2.058402
1089930523918231552,178.14387,48.998007,0.053194,1490.227,10.67106,282.6745,4.899127,175.8896,4.823637,701.3333,6.643726
1089978352674039808,178.01075,50.278782,0.02314171,1187.072,9.615842,284.5641,4.478649,80.01511,3.97707,407.1668,4.711317
1090033328255428608,180.37247,50.381622,0.01821653,602.6686,8.408503,200.2682,4.112804,639.1941,6.421494,45.67916,1.877238
1091129266973730816,181.18096,50.670448,0.07155316,214.4572,2.603847,42.99279,1.987702,28.48378,1.954483,57.64455,1.584176
1091157029642332160,182.08403,50.56193,0.08322689,264.244,3.440883,59.2524,2.642826,13.22987,2.404387,100.1094,2.660005
1091168849392330752,182.82859,50.614622,0.1023342,571.8791,6.884551,120.6573,3.897794,547.8132,6.254752,295.9032,4.474058
1092182048870787072,183.79599,49.102046,0.08256532,144.6162,3.116629,31.74644,2.515854,15.66001,2.557223,64.83491,2.491246
1092267810777753600,184.66457,50.90292,0.08386842,402.6261,4.366704,82.34418,2.324706,54.82598,2.357492,117.1951,2.229907
1092298047347517440,185.91928,50.061124,0.08772986,213.3014,3.085434,58.82418,2.304009,28.76832,2.072104,63.29453,1.820892
1093266720967124992,188.01416,49.431753,0.08050826,301.7962,4.055041,65.27619,2.522973,15.46826,2.226956,115.8447,2.637576
1093417628938037248,188.20856,50.771338,0.02972933,59.14925,1.662544,20.48237,1.768413,40.7747,2.035815,6.833197,1.039691
1093422026984548352,188.18935,50.270796,0.02913367,105.5202,1.917461,33.57337,1.666084,43.18611,1.88544,15.51227,0.9872134
1094432474664036352,254.85345,32.754326,0.09489691,420.0523,5.221045,80.56153,2.870749,40.8574,2.755547,187.1754,3.321215
1094546823873325056,256.40649,34.193828,0.05690593,879.1993,8.89115,221.9586,4.164927,84.82446,3.296981,323.1018,4.45336
1095507247129192448,256.93708,32.494003,0.0834084,103.5266,2.044525,26.24637,2.178507,18.2164,2.150947,27.6689,1.460037
1095643036815222784,255.80192,32.992068,0.06280273,467.6194,4.596892,119.312,2.814787,27.65129,2.219812,160.4137,2.505579
1096626824860952576,257.56684,33.751844,0.03804799,441.9165,4.526024,143.2617,3.655744,143.7335,3.938242,100.3952,2.388313
1096740624314427392,255.66012,35.143664,0.1073751,112.012,5.542241,20.00889,3.380678,88.4285,4.400627,128.9644,5.222165
1096784604779538432,256.43498,35.434319,0.09655261,93.9553,2.299978,21.30276,1.813434,9.671362,1.907669,30.88579,1.683411
1096788727948142592,257.04996,34.860202,0.02360327,83.6552,1.870901,26.27483,1.925351,36.80338,2.013374,12.75451,1.150939
1097804676423772160,257.36421,29.389775,0.1574479,76.48947,4.79319,14.03076,2.799089,67.33693,4.234781,123.487,4.530423
1097917926121433088,258.12064,30.999129,0.06273233,51.29721,2.863964,15.0703,2.522238,17.75203,2.917171,26.36828,2.61395
1099017712660670464,257.71367,32.57059,0.03798861,31.47158,3.136286,14.64972,2.607935,20.33612,3.313896,21.30048,3.486171
1100004799174174720,259.44072,28.138815,0.07009862,729.5551,7.1753,196.6589,4.125603,84.78649,3.258738,237.0756,3.53873
1100005898685802496,259.56305,28.123334,0.1009041,132.7203,3.812595,40.44825,3.254616,34.42505,3.377616,68.95731,3.67838
1100089461569513472,257.67721,28.837284,0.04493825,76.25954,12.84573,59.46643,9.914816,63.52966,6.873563,41.45509,8.05383
1100122172040439808,257.80752,29.620591,0.09204461,317.9018,4.495015,65.07381,3.03791,48.61156,3.156323,145.2868,3.357774
1100164228360202240,259.46434,29.6423,0.02808835,226.6239,4.274658,50.38661,2.899997,15.69902,2.768651,93.91042,3.376976
1101207665415055360,257.91757,29.467617,0.03051392,95.6525,2.073954,21.90025,1.864901,14.44898,1.839674,26.74268,1.449889
1105735729595574272,311.11687,-0.042664929,0.08516078,220.8947,3.682521,63.10393,2.858879,25.26344,2.778399,119.7393,2.94694
1105759094217664512,311.75635,0.40422556,0.01395545,79.7382,2.05435,24.89485,2.160917,18.46913,2.150164,15.77724,1.474791
1107947946588006400,314.21116,-0.1167432,0.02963729,43.54716,1.586589,20.92496,1.927762,26.96173,2.1368,5.490455,1.0551
1109020245118445568,318.00162,-0.27956796,0.01181458,163.84,2.862839,54.669,2.907774,76.69976,3.233971,16.69844,1.52817
1109061476804487168,316.68039,-0.29437899,0.1425942,404.2961,4.969242,102.6888,3.221654,25.6533,2.64839,174.8757,3.500183
1109102433612621824,315.98268,0.73377155,0.04902582,69.70802,2.274051,16.70163,2.249439,13.62141,2.100183,23.04124,1.929179
1109137343106803712,316.57094,1.1103596,0.08561786,262.8356,3.888649,65.40302,3.287144,33.4582,3.128024,82.6512,2.586707
1110176381796378624,318.39082,-0.16402566,0.07329633,792.5861,8.048463,173.6048,5.067991,972.3527,9.821497,775.0367,7.280822
1110182703988238336,318.25788,-0.40791566,0.07225312,271.9513,3.195592,71.68491,2.207712,34.21917,1.958216,84.3962,1.881555
1110186827156842496,318.27806,-0.13610244,0.1733568,221.4349,3.095246,50.37203,2.050102,12.90664,1.928081,76.57265,2.338334
1110192599592888320,317.9387,-0.21931648,0.06005764,876.2601,9.910706,126.2659,5.035953,55.01618,5.228448,467.7734,7.793381
1110212115924281344,318.07783,-0.93603224,0.09400746,282.5867,3.225607,75.28538,2.344903,22.38761,1.906924,86.59271,1.919618
1111362206429112320,319.73813,0.93009261,0.05246396,70.81641,2.736309,13.07139,2.388767,12.78252,2.322976,27.58571,1.985092
1111435049074452480,321.39057,1.2051859,0.04962808,283.3711,3.947643,69.29914,2.69452,70.67807,2.728723,60.6833,2.06579
1112407017303074816,322.90885,-0.6082123,0.0915811,319.3849,6.49067,62.86777,4.445074,22.96131,4.579379,170.0176,5.819527
1112544731134453760,323.51954,0.7267702,0.1191835,175.873,3.773955,48.14475,2.026276,38.97892,2.176705,47.88849,3.029339
1112561498686777344,323.38104,1.1654688,0.02977247,200.5092,2.994898,66.67899,2.797283,115.0423,3.26955,28.90816,1.664522
1113570849488660480,323.69467,-0.87905451,0.1199905,135.5565,3.306109,33.37918,2.372836,15.48714,2.544528,54.0469,2.968522
1113676952360740864,324.45651,0.17834083,0.05830528,317.0426,4.03698,93.27855,2.725284,47.91317,2.464109,84.5764,2.167592
1114702796659124224,324.85913,-0.48742761,0.05011955,473.1427,5.954198,118.5061,3.911245,100.5537,4.118083,238.1524,4.50298
1114713242019588096,324.83796,-0.15618182,0.1370983,545.765,5.362764,103.1332,3.32757,22.24741,3.21233,210.2653,3.605632
1114730834205632512,324.79848,0.99090366,0.1050079,546.0143,5.94155,122.3884,3.30374,31.61706,2.78896,312.3132,4.713598
1114739630298654720,324.46549,0.50925441,0.169521,516.9426,5.242201,92.24059,3.394215,30.68234,3.503473,224.661,3.624668
1114746502246328320,324.67452,0.2280353,0.06471742,44.80531,1.722901,14.41773,1.86939,11.76279,1.922917,10.93687,1.303705
1114783335885858816,325.94547,0.083170613,0.1375583,329.1821,4.515608,94.41341,3.288662,726.8535,7.481491,323.3539,4.080954
1114786084664928256,326.19553,1.1836201,0.05051824,110.2761,2.015327,33.8025,1.745665,54.80982,2.067064,15.11386,1.174138
1115796814788847616,141.01242,5.2854488,0.03776339,252.9962,3.4635,86.39797,2.775582,112.8564,3.177163,43.86677,2.000769
1115926832038832128,141.32842,5.7374016,0.07285794,118.5618,2.583061,19.82209,1.907568,9.765544,1.853221,51.966,2.040785
1118142897774946304,145.91911,6.4482523,0.1118331,671.7685,6.481435,184.7225,3.529866,277.1758,4.671961,134.8054,2.827579
1119175339445086208,148.3795,5.8804592,0.07338792,238.315,3.965224,61.14471,2.857163,16.23383,2.675971,90.62877,2.892272
1119180012369504256,147.88269,5.0685969,0.08854706,419.033,4.654781,122.6291,3.025111,45.93261,2.472442,124.6681,2.370567
342346991075878912,214.40021,-1.0865536,0.08656449,60.284,2.613956,14.16723,2.389877,16.46309,2.554324,24.3194,2.220302
342406639581685760,215.5988,0.18227935,0.02926052,95.41588,1.824975,29.11745,1.752627,21.17942,1.715961,23.24514,1.189911
343421214003324928,216.86366,-0.97807116,0.1622799,743.8342,8.571199,99.39216,3.360489,49.1244,3.775202,400.0887,5.796449
343492407381223424,215.89028,0.80837347,0.1458222,735.9717,6.431561,175.3472,3.077007,39.42163,2.321678,261.1226,3.162559
343508075421919232,215.82714,1.015702,0.04021256,619.8182,5.416368,150.7964,2.485615,285.5558,3.647216,91.21113,1.688666
343547108084705280,217.43418,0.081259718,0.05465845,147.1815,2.398682,32.96967,1.614106,42.61172,1.872092,26.29525,1.379607
344575701615142912,217.90037,-0.33267065,0.1223931,224.8936,4.233114,50.67313,2.629978,22.04992,2.387675,77.30964,2.568035
344621606225602560,216.96621,0.75425923,0.05702791,271.8869,3.110296,81.6496,2.126022,95.33642,2.343893,54.59037,1.471978
344666411324434432,218.16506,0.18256765,0.1569686,448.0784,4.748977,100.4211,2.302603,31.52113,2.085056,150.3187,2.704807
344678231074433024,218.20742,0.63695505,0.0289486,55.62086,1.379759,18.54995,1.442295,22.361,1.690563,7.129529,0.9065285
345725791214004224,218.98493,-0.44465782,0.1055001,253.9412,3.592132,60.37015,2.552852,29.35735,2.326094,78.86192,4.630836
345745032667490304,218.43438,0.69334439,0.1292039,132.552,2.595344,31.63731,2.267653,304.8361,4.312074,131.4611,2.716237
345826946283759616,221.01972,0.05114001,0.07326753,162.7105,2.373683,42.25269,1.794395,16.2061,1.660646,49.21602,1.481334
346882477429647360,220.94328,0.2073527,0.0284143,334.9382,3.634684,103.0275,2.910148,161.7371,3.527857,46.67403,1.747413
347980620237924352,222.91751,-1.1980934,0.09918735,72.12978,3.088842,19.51997,2.765923,47.85011,2.984376,77.76586,3.824966
348036970208847872,223.70672,0.35420266,0.0668507,66.83072,2.2935,17.29668,1.906623,14.1869,2.027309,39.42118,2.000424
348043567278614528,224.00967,0.39688734,0.08257104,143.8033,1.903393,38.55721,1.638897,18.44362,1.619361,38.64839,1.322798
350257978177251328,227.04123,1.1668423,0.06141791,342.8833,4.025843,68.68615,2.481811,15.64919,2.116257,100.8302,2.439866
350274470851667968,227.6262,0.197257,0.07869784,609.7321,5.614063,125.925,3.041319,46.02145,2.584046,208.5454,3.098619
350309655223756800,228.03016,1.1704066,0.103859,104.5934,7.490529,22.39178,2.03923,11.46028,2.260494,56.24095,2.637857
350319001072592896,228.44842,0.34309548,0.07197922,553.2073,5.446854,134.6906,3.246064,43.50294,2.625282,207.9837,3.217086
351309661451872256,229.77299,-0.70993294,0.0763518,175.9859,2.302847,47.65438,1.964154,40.72977,2.069751,44.30863,1.47462
351390475556513792,228.92705,-0.027435468,0.05283725,289.3425,3.59641,63.88128,2.446911,17.98121,2.293905,90.63321,2.37921
351395423358838784,228.80701,1.0927032,0.03761581,504.1039,4.923141,142.5451,3.056263,66.24946,2.704482,157.071,2.953516
351402020428605440,229.33242,0.95850168,0.03956334,585.7791,5.680692,111.4561,3.14285,23.41752,2.883082,275.1685,3.89438
352451778886789120,231.43247,-0.32921365,0.05883771,56.3969,2.087738,13.92793,1.593232,9.527822,1.776971,19.52268,1.633361
352489437160040448,229.97743,-0.10899116,0.05104167,127.9249,2.491371,28.06429,1.742996,27.37442,1.781557,26.0812,1.48998
352504555444922368,230.35129,0.11412758,0.07617257,69.883,3.825939,19.89893,3.206416,34.22557,3.726424,101.2664,4.034616
352557606880962560,231.83373,0.27351627,0.08075994,241.7897,3.299746,35.27158,2.437799,18.43358,2.372589,105.3333,2.480418
354784392637343744,234.76781,1.1031598,0.06530905,71.59829,2.016164,19.45153,2.17388,16.7099,2.054864,19.83277,1.600588
354788515805947904,234.47201,0.79364004,0.152872,182.2696,3.741187,35.34545,2.835218,24.81228,3.60438,100.8342,3.199179
367182497697523712,172.14182,-1.8018908,0.1048111,519.7364,7.245652,119.1536,4.229514,232.7667,5.426059,254.0723,5.247053
368202293373331456,174.17535,-2.5604151,0.04228481,122.4645,7.680243,40.54182,5.488042,51.49804,5.259441,115.1573,6.873843
368262216757045248,172.89018,-1.212352,0.0757868,128.6601,1.751666,40.39312,1.473107,71.83164,1.801553,15.00299,0.9512618
369383993293957120,174.75682,-1.7715027,0.1032836,503.5269,4.983451,147.1927,2.0166,179.1716,2.310635,96.56451,1.404401
369401035724187648,175.15234,-2.0512311,0.09130854,139.4846,2.021247,36.88071,1.502372,12.07694,1.692248,69.62514,1.786833
369423575712557056,175.61578,-2.1515192,0.1066872,226.4574,2.506313,37.12439,1.525287,9.625696,1.606843,103.4172,2.669609
369439243753252864,175.89499,-1.5945649,0.1044307,493.6632,6.124553,127.9261,2.156198,67.74626,2.021736,176.3302,2.754227
370463160164968448,177.26594,-2.6731001,0.1014671,208.2691,3.551971,50.68601,2.641548,19.69427,2.49619,70.77496,3.00604
370568438403328000,177.08839,-1.4937686,0.08074035,511.4345,6.520318,90.32444,4.063807,40.42907,3.915815,286.8231,5.032797
371572572665440256,178.68696,-3.2189837,0.1355254,52.2794,3.286699,15.89668,2.964552,23.73333,4.576909,32.23515,3.671825
372808423701506048,180.08216,-2.0187887,0.1078776,861.0148,8.320231,269.5159,4.143523,763.4687,8.246243,73.09216,2.147709
372823541986387968,180.82829,-2.0115743,0.07031704,107.468,2.154365,33.31989,2.022659,40.78057,2.292762,24.55937,1.541899
372844707585222656,181.14038,-1.9328023,0.1301721,702.0398,6.645224,143.9362,3.319381,105.4466,3.440488,208.176,3.575425
373802657074145280,183.71352,-3.4895004,0.03379537,4441.042,34.11468,710.481,10.76628,1284.987,15.84195,3693.831,24.1566
373888693859018752,181.85789,-1.6687879,0.03683434,1809.169,14.4588,456.924,6.01224,627.7872,7.937299,315.4427,4.206937
373917830917154816,182.01115,-2.3073485,0.09909038,147.1535,2.583916,37.91898,1.972477,10.9285,1.896651,47.49125,2.18338
374936252656412672,185.43947,-3.7291901,0.08789512,286.3358,3.675483,64.91742,2.438286,17.79585,2.277614,132.6976,2.730061
377218833544407040,189.72161,-2.6900711,0.08401795,90.94082,2.792939,17.25933,2.136856,24.68419,2.662263,51.49321,2.542523
378348306847262720,191.46721,-2.3169777,0.1428774,205.7122,3.616272,44.89874,2.611074,13.79442,2.459278,63.13858,2.858415
378412628277487616,190.86761,-1.2354817,0.06789811,784.2196,7.773293,201.4085,4.202448,192.0476,4.522603,221.6571,3.61928
378451111184459776,191.91259,-1.7127437,0.1243026,273.9527,4.26876,70.6296,2.976653,14.22196,2.641697,97.19251,3.248137
379437647958927360,194.00471,-2.5715063,0.08586556,146.2383,2.574364,44.03899,2.303562,25.88601,2.214826,39.70768,1.633238
379511864993802240,191.77739,-3.1078116,0.1489901,159.256,4.267865,28.67805,3.619612,36.9711,3.988176,86.53337,4.156931
379514338894964736,191.8725,-2.5750435,0.1013579,592.6721,6.679455,127.8787,3.705601,19.70461,3.049996,204.6739,4.86754
380634186404358144,193.31485,-3.1750589,0.08446451,833.1291,7.250854,205.8082,4.558944,207.837,4.974689,367.3708,4.359478
380700431979931648,194.78985,-1.3315079,0.08331946,285.0009,3.842216,82.42956,2.566853,67.25628,2.655085,59.8765,1.82138
381713906789279744,195.99044,-3.6063711,0.07096703,184.166,2.612742,50.58571,2.189935,36.27222,2.131942,43.76058,1.648483
381734522632300544,195.9213,-2.9214985,0.06642248,158.8351,2.473498,43.87279,1.898687,52.2878,2.198316,33.94999,1.506152
382837062916663296,198.8604,-2.6756408,0.02715516,157.5333,3.857549,36.39705,2.87128,22.36121,3.002414,95.6636,3.523105
383951962674063360,200.81225,-2.4805831,0.09031462,150.0365,2.422934,40.25043,1.994448,14.468,2.477695,73.85392,1.974974
383991545092663296,200.29618,-3.2835042,0.05111256,241.0808,3.231583,69.52412,2.189298,57.68337,2.334162,52.3345,1.852539
383995943139174400,199.9517,-2.6676844,0.1008389,217.5386,2.894663,55.9803,2.094589,23.4638,2.166736,73.09127,2.533883
384045696040331264,200.06645,-1.4867851,0.1432258,496.9174,5.157766,112.7403,3.23699,21.01639,2.966397,185.0051,3.927385
384072084319397888,200.66816,-1.8435433,0.0845468,102.273,2.870867,20.14068,2.781662,38.45049,3.004978,62.14537,2.495374
380642982497380352,193.86942,-1.4655273,0.08495704,547.2735,6.611066,130.1117,3.662448,68.60451,3.457634,152.9809,3.062396
382829091457361920,198.53214,-3.4763495,0.1321419,205.023,3.546427,51.0425,2.775105,34.03117,2.879701,81.22195,2.592335
382887915329447936,197.58841,-3.3729295,0.1449366,200.8397,3.08568,48.54412,2.250898,28.81913,2.381908,96.07378,2.457958
382909905562003456,197.60119,-1.4805425,0.08586778,195.1276,3.548394,44.63263,2.661678,24.61161,2.628868,95.12775,2.869359
382954435782928384,198.3685,-1.2111863,0.1093498,52.65051,5.151517,17.92514,3.242383,25.78965,3.432306,56.78463,3.747914
383988521435686912,200.26442,-3.6151914,0.08635408,218.4416,5.111909,27.78647,3.455639,240.0823,5.245351,296.08,5.299294
384102046011254784,200.95517,-1.5091218,0.0852511,703.9677,5.997006,142.5578,3.157408,250.1944,4.443087,405.2636,4.029863
385127065743026176,236.36936,-0.57436498,0.07195909,245.4144,3.421849,48.47143,2.669914,17.10239,2.712449,106.848,2.57467
385191662051158016,236.88159,0.34449461,0.03287794,41.99819,1.924191,11.92891,1.889311,14.5873,2.077167,23.09631,1.796361
386213108370139136,239.78228,-0.55309969,0.05136646,236.2384,2.800333,46.84133,2.519984,26.02595,2.236108,79.15132,2.149079
386229875922462720,239.19899,-0.48729307,0.1575148,245.0457,4.933566,67.59795,2.683338,16.99952,2.966599,129.9172,3.361273
386270832730597376,237.78511,-0.54983989,0.08925061,437.5931,8.941825,147.2398,4.570067,100.908,4.674716,144.5324,4.191749
386317561974777856,239.03425,0.20444007,0.04212166,136.3638,2.175553,34.51262,1.922236,23.2372,1.828063,35.88653,1.828587
387373368032126976,240.43084,-0.66406143,0.05862247,345.1358,4.609315,73.94389,3.414145,43.22628,3.44529,103.991,2.844391
387453632380954624,241.19246,0.89871896,0.06264336,215.1093,3.615961,54.32452,2.917794,21.49154,2.887521,75.40022,2.493811
387459129939093504,241.60675,0.56363225,0.06301975,843.619,7.508721,163.2514,4.428915,78.51891,4.256972,333.0299,4.51491
388487723016546304,242.36305,-0.49304571,0.0712612,330.284,3.933032,88.32789,2.645705,41.54048,2.409989,96.50497,2.095761
388501741789800448,241.98736,-1.0389254,0.1055999,253.125,3.859123,62.94199,3.259191,76.80801,3.449071,116.2907,4.2121
388509988127008768,241.67392,-0.32040137,0.0737878,222.9471,3.786504,62.69523,3.380323,93.7261,3.890678,72.46987,2.789645
388576233702582272,242.66289,0.29567362,0.05806117,539.117,6.759941,140.2778,4.376254,102.6819,4.580039,283.1289,5.124249
389584760793491456,244.94538,-0.95253004,0.1130662,150.8506,3.617553,23.81971,2.699009,18.58723,3.682507,61.86337,3.015382
389606201270233088,244.25272,-0.37288995,0.07053563,741.7415,5.746715,153.3196,3.464744,41.01488,3.043099,293.5587,3.75557
389644134421391360,242.92809,-0.044354234,0.0637805,333.9705,4.303598,77.66681,2.882849,34.64302,2.722699,103.2487,2.306425
391945411889227776,248.68587,0.40213813,0.02563905,759.9768,5.560658,194.3503,3.684334,49.41799,2.82575,239.6279,2.987274
391976747970619392,249.45635,0.39436027,0.07457767,547.8397,4.190872,133.9176,2.672437,45.66624,2.244128,165.0508,2.211403
392955863544915968,256.02123,63.292915,0.08308507,146.3714,2.033882,29.1452,1.559742,26.47433,1.786166,77.70925,1.877736
393021834242582528,251.60279,63.416985,0.04180453,613.6828,4.286378,138.3537,2.43984,34.07391,2.150046,233.1886,2.616787
393031180091418624,251.58189,64.214629,0.08596238,106.4471,1.420667,32.65725,1.454883,17.22794,1.471602,33.14131,1.03464
